PassengerId,Age,SibSp,Parch,Fare,Pclass_1,Pclass_2,Pclass_3,Name_Master,Name_Miss,Name_Mr,Name_Mrs,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
714,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,-0.457478374542396,0,0,1,0,0,1,0,0,1,0,0,1
715,1.5362626743543468,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
716,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,0,0,1,0,0,1,0,0,1,0,0,1
717,0.571830994003175,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,1,0,0,0,1,0,0,1,0,1,0,0
718,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,1,0,0,1,0,0,0,1
719,0.0,-0.47454519624983954,-0.4736736092984604,-0.3363340021468808,0,0,1,0,0,1,0,0,1,0,1,0
720,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,0,1,0,0,1,0,0,1,0,0,1
721,-1.6325842753709319,-0.47454519624983954,0.7676298785983874,0.016023023618325298,0,1,0,0,1,0,0,1,0,0,0,1
722,-0.8748165265235827,0.4327933656785018,-0.4736736092984604,-0.5063875431873253,0,0,1,0,0,1,0,0,1,0,0,1
723,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
724,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
725,-0.1859367548441742,0.4327933656785018,-0.4736736092984604,0.4207302360686478,1,0,0,0,0,1,0,0,1,0,0,1
726,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1,0,0,1,0,0,1,0,0,1
727,0.020727176659648322,2.2474704895351842,-0.4736736092984604,-0.22559322262067316,0,1,0,0,0,0,1,1,0,0,0,1
728,0.0,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,0,0,1,0,1,0,0,1,0,0,1,0
729,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,0,0,1,0,0,1
730,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,0,0,1,0,1,0,0,1,0,0,0,1
731,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,3.6067927997556075,1,0,0,0,1,0,0,1,0,0,0,1
732,-1.2881443895312277,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,0,0,1,0,0,1,0,0,1,1,0,0
733,0.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1,0,0,0,1,0,0,1,0,0,1
734,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
735,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
736,-0.08260478909226295,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,0,0,1,0,0,1,0,0,1,0,0,1
737,1.2607107656825836,0.4327933656785018,3.250236854392083,0.04370821849987721,0,0,1,0,0,0,1,1,0,0,0,1
738,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,9.667166525013505,1,0,0,0,0,1,0,0,1,1,0,0
739,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
740,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
741,0.0,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,1,0,0,0,0,1,0,0,1,0,0,1
742,0.43405503966729336,0.4327933656785018,-0.4736736092984604,0.9391984311231651,1,0,0,0,0,1,0,0,1,0,0,1
743,-0.5992646178518193,1.340131927606843,2.0089333664952354,4.634416897040849,1,0,0,0,1,0,0,1,0,1,0,0
744,-0.3926006863479967,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0,1,0,0,1,0,0,1,0,0,1
745,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,0,1,0,0,1,0,0,1,0,0,1
746,2.776246263377282,0.4327933656785018,0.7676298785983874,0.7811411367084872,1,0,0,0,0,0,0,0,1,0,0,1
747,-0.9437045036915235,0.4327933656785018,0.7676298785983874,-0.24069423801061057,0,0,1,0,0,1,0,0,1,0,0,1
748,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,1,0,0,1,0,0,0,1
749,-0.7370405721877009,0.4327933656785018,-0.4736736092984604,0.4207302360686478,1,0,0,0,0,1,0,0,1,0,0,1
750,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
751,-1.7703602297068137,0.4327933656785018,0.7676298785983874,-0.18532384824750675,0,1,0,0,1,0,0,1,0,0,0,1
752,-1.6325842753709319,-0.47454519624983954,0.7676298785983874,-0.397241430886295,0,0,1,1,0,0,0,0,1,0,0,1
753,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,0,1,0,0,1,0,0,1,0,0,1
754,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
755,1.2607107656825836,0.4327933656785018,2.0089333664952354,0.6603330135889879,0,1,0,0,0,0,1,1,0,0,0,1
756,-1.9997571936760565,0.4327933656785018,0.7676298785983874,-0.35646868933346404,0,1,0,1,0,0,0,0,1,0,0,1
757,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,0,1,0,0,1,0,0,1,0,0,1
758,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,0,1,0,0,0,1,0,0,1,0,0,1
759,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
760,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,1.093228788100527,1,0,0,0,0,0,0,1,0,0,0,1
761,0.0,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,0,0,1,0,0,1,0,0,1,0,0,1
762,0.7784949255069976,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0,0,1,0,0,1,0,0,1,0,0,1
763,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
764,0.43405503966729336,0.4327933656785018,2.0089333664952354,1.7677408088510642,1,0,0,0,0,0,1,1,0,0,0,1
765,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,0,1,0,0,1,0,0,1,0,0,1
766,1.4673746971864061,0.4327933656785018,-0.4736736092984604,0.921244330558889,1,0,0,0,0,0,1,1,0,0,0,1
767,0.0,-0.47454519624983954,-0.4736736092984604,0.1489119590497745,1,0,0,0,0,0,0,0,1,1,0,0
768,0.055171165243618744,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,1,0,0,1,0,0,1,0
769,0.0,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,0,0,1,0,0,1,0,0,1,0,1,0
770,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4800453319411184,0,0,1,0,0,1,0,0,1,0,0,1
771,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,0,1,0,0,1,0,0,1,0,0,1
772,1.2607107656825836,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,0,1,0,0,1,0,0,1,0,0,1
773,1.880702560194051,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,0,1,1,0,0,0,1
774,0.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0,1,0,0,1,0,0,1,1,0,0
775,1.6740386286902287,0.4327933656785018,3.250236854392083,-0.18532384824750675,0,1,0,0,0,0,1,1,0,0,0,1
776,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,0,1
777,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
778,-1.7014722525388728,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,0,0,1,0,1,0,0,1,0,0,0,1
779,0.0,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,0,0,1,0,0,1,0,0,1,0,1,0
780,0.9162708798428792,-0.47454519624983954,0.7676298785983874,3.6067927997556075,1,0,0,0,0,0,1,1,0,0,0,1
781,-1.150368435195346,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,1,0,0,1,0,1,0,0
782,-0.8748165265235827,0.4327933656785018,-0.4736736092984604,0.49925551609632224,1,0,0,0,0,0,1,1,0,0,0,1
783,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,1,0,0,0,0,1,0,0,1,0,0,1
784,0.0,0.4327933656785018,2.0089333664952354,-0.17626323901354432,0,0,1,0,0,1,0,0,1,0,0,1
785,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,0,1,0,0,1,0,0,1,0,0,1
786,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,0,1,0,0,1,0,0,1,0,0,1
787,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,0,0,1,0,1,0,0,1,0,0,0,1
788,-1.4948083210350502,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0,0,1,1,0,0,0,0,1,0,1,0
789,-1.977024161210636,0.4327933656785018,2.0089333664952354,-0.23415046467497105,0,0,1,1,0,0,0,0,1,0,0,1
790,1.122934811346702,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,1,0,0,0,0,1,0,0,1,1,0,0
791,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
792,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,0,0,1,0,0,1
793,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,0,0,1,0,1,0,0,1,0,0,0,1
794,0.0,-0.47454519624983954,-0.4736736092984604,-0.030371322596999754,1,0,0,0,0,1,0,0,1,1,0,0
795,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
796,0.6407189711711159,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
797,1.3295987428505243,-0.47454519624983954,-0.4736736092984604,-0.1263453225405672,1,0,0,0,0,0,0,1,0,0,0,1
798,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,-0.4735861242916626,0,0,1,0,0,0,1,1,0,0,0,1
799,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
800,0.020727176659648322,0.4327933656785018,0.7676298785983874,-0.1621689579829361,0,0,1,0,0,0,1,1,0,0,0,1
801,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
802,0.08961515382758917,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,1,0,0,0,0,1,1,0,0,0,1
803,-1.2881443895312277,0.4327933656785018,2.0089333664952354,1.7677408088510642,1,0,0,1,0,0,0,0,1,0,0,1
804,-2.0169791879680417,-0.47454519624983954,0.7676298785983874,-0.47694056317694733,0,0,1,1,0,0,0,0,1,1,0,0
805,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,0,0,1,0,0,1,0,0,1,0,0,1
806,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,0,1,0,0,1,0,0,1,0,0,1
807,0.6407189711711159,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,0,0,0,1,0,0,1,0,0,1
808,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,0,1,0,1,0,0,1,0,0,0,1
809,0.6407189711711159,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
810,0.22739110816347086,0.4327933656785018,-0.4736736092984604,0.4207302360686478,1,0,0,0,0,0,1,1,0,0,0,1
811,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.4896093083547455,0,0,1,0,0,1,0,0,1,0,0,1
812,0.6407189711711159,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,0,0,1,0,0,1,0,0,1,0,0,1
813,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,0,0,1,0,0,1
814,-1.6325842753709319,3.1548090514635256,2.0089333664952354,-0.01870931177853076,0,0,1,0,1,0,0,1,0,0,0,1
815,0.055171165243618744,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
816,0.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,0,0,0,1,0,0,1,0,0,1
817,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,0,1,0,1,0,0,1,0,0,0,1
818,0.08961515382758917,0.4327933656785018,0.7676298785983874,0.09664633805084172,0,1,0,0,0,1,0,0,1,1,0,0
819,0.9162708798428792,-0.47454519624983954,-0.4736736092984604,-0.5185529211854588,0,0,1,0,0,1,0,0,1,0,0,1
820,-1.3570323666991686,2.2474704895351842,2.0089333664952354,-0.08666388103324908,0,0,1,1,0,0,0,0,1,0,0,1
821,1.5362626743543468,0.4327933656785018,0.7676298785983874,1.2341715984066093,1,0,0,0,0,0,1,1,0,0,0,1
822,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1,0,0,1,0,0,1,0,0,1
823,0.571830994003175,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,0,0,0,0,0,0,1,0,0,1
824,-0.1859367548441742,-0.47454519624983954,0.7676298785983874,-0.397241430886295,0,0,1,0,0,0,1,1,0,0,0,1
825,-1.9081361840426954,3.1548090514635256,0.7676298785983874,0.1506737441786005,0,0,1,1,0,0,0,0,1,0,0,1
826,0.0,-0.47454519624983954,-0.4736736092984604,-0.5084855775921673,0,0,1,0,0,1,0,0,1,0,1,0
827,0.0,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,0,1,0,0,1,0,0,1,0,0,1
828,-1.977024161210636,-0.47454519624983954,2.0089333664952354,0.09664633805084172,0,1,0,1,0,0,0,0,1,1,0,0
829,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
830,2.225142446033755,-0.47454519624983954,-0.4736736092984604,0.962353321387736,1,0,0,0,0,0,1,1,0,0,0,0
831,-1.0125924808594644,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,0,1,0,0,0,1,1,0,1,0,0
832,-1.9887351173291863,0.4327933656785018,0.7676298785983874,-0.2708962687904854,0,1,0,1,0,0,0,0,1,0,0,1
833,0.0,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
834,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,0,1,0,0,1,0,0,1,0,0,1
835,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,-0.48130374989027985,0,0,1,0,0,1,0,0,1,0,0,1
836,0.6407189711711159,0.4327933656785018,0.7676298785983874,1.0259447039291216,1,0,0,0,1,0,0,1,0,1,0,0
837,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1,0,0,1,0,0,1,0,0,1
838,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
839,0.15850313099553,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,0,1,0,0,1,0,0,1,0,0,1
840,0.0,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,1,0,0,0,0,1,0,0,1,1,0,0
841,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,0,1,0,0,1,0,0,1,0,0,1
842,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,0,0,1,0,0,1
843,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,1,0,0,0,1,0,0,1,0,1,0,0
844,0.33072307391538214,-0.47454519624983954,-0.4736736092984604,-0.5188046047752911,0,0,1,0,0,1,0,0,1,1,0,0
845,-0.8748165265235827,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1,0,0,1,0,0,1,0,0,1
846,0.8473829026749384,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,0,0,1,0,0,1,0,0,1,0,0,1
847,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,0,0,1,0,0,1,0,0,1,0,0,1
848,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,1,0,0
849,-0.11704877767623337,-0.47454519624983954,0.7676298785983874,0.016023023618325298,0,1,0,0,0,0,0,0,1,0,0,1
850,0.0,0.4327933656785018,-0.4736736092984604,1.145663540471827,1,0,0,0,0,0,1,1,0,1,0,0
851,-1.7703602297068137,3.1548090514635256,2.0089333664952354,-0.01870931177853076,0,0,1,1,0,0,0,0,1,0,0,1
852,3.0517981720490455,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,0,1,0,0,1,0,0,1,0,0,1
853,-1.4259203438671093,0.4327933656785018,0.7676298785983874,-0.3414522396297103,0,0,1,0,1,0,0,1,0,1,0,0
854,-0.9437045036915235,-0.47454519624983954,0.7676298785983874,0.14488502161245778,1,0,0,0,1,0,0,1,0,0,0,1
855,0.9851588570108202,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,0,1,1,0,0,0,1
856,-0.8059285493556418,-0.47454519624983954,0.7676298785983874,-0.4601623283443675,0,0,1,0,0,0,1,1,0,0,0,1
857,1.054046834178761,0.4327933656785018,0.7676298785983874,2.671117778445337,1,0,0,0,0,0,1,1,0,0,0,1
858,1.4673746971864061,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,0,0,1
859,-0.3926006863479967,-0.47454519624983954,3.250236854392083,-0.26066180729354516,0,0,1,0,0,0,1,1,0,1,0,0
860,0.0,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
861,0.7784949255069976,1.340131927606843,-0.4736736092984604,-0.36435544630444866,0,0,1,0,0,1,0,0,1,0,0,1
862,-0.5992646178518193,0.4327933656785018,-0.4736736092984604,-0.41687275089321363,0,1,0,0,0,1,0,0,1,0,0,1
863,1.2607107656825836,-0.47454519624983954,-0.4736736092984604,-0.1263453225405672,1,0,0,0,0,0,1,1,0,0,0,1
864,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,0,0,1,0,1,0,0,1,0,0,0,1
865,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
866,0.8473829026749384,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,0,1,1,0,0,0,1
867,-0.1859367548441742,0.4327933656785018,-0.4736736092984604,-0.3693891181010945,0,1,0,0,1,0,0,1,0,1,0,0
868,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,0.3682954836973478,1,0,0,0,0,1,0,0,1,0,0,1
869,0.0,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,0,1,0,0,1,0,0,1,0,0,1
870,-1.7703602297068137,0.4327933656785018,0.7676298785983874,-0.4242561406845337,0,0,1,1,0,0,0,0,1,0,0,1
871,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
872,1.1918227885146426,0.4327933656785018,0.7676298785983874,0.40974072380221066,1,0,0,0,0,0,1,1,0,0,0,1
873,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,-0.5477482176060045,1,0,0,0,0,1,0,0,1,0,0,1
874,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,0,0,1,0,0,1,0,0,1,0,0,1
875,-0.11704877767623337,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0,1,0,0,0,0,1,1,0,1,0,0
876,-1.0125924808594644,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0,1,0,1,0,0,1,0,1,0,0
877,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.45017955043725955,0,0,1,0,0,1,0,0,1,0,0,1
878,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
879,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
880,1.8118145830261103,-0.47454519624983954,0.7676298785983874,1.0259447039291216,1,0,0,0,0,0,1,1,0,1,0,0
881,-0.3237127091800559,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,0,1,0,0,0,0,1,1,0,0,0,1
882,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
883,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4366711888037809,0,0,1,0,1,0,0,1,0,0,0,1
884,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,0,0,1,0,0,1
885,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,0,1,0,0,1,0,0,1,0,0,1
886,0.6407189711711159,-0.47454519624983954,5.73284383018578,-0.06199888922968463,0,0,1,0,0,0,1,1,0,0,1,0
887,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,0,0,0,1,0,0,1
888,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,1,0,0,0,1,0,0,1,0,0,0,1
889,0.0,0.4327933656785018,2.0089333664952354,-0.17626323901354432,0,0,1,0,1,0,0,1,0,0,0,1
890,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,1,0,0,0,0,1,0,0,1,1,0,0
891,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
